id,original_title,cast,director,keywords,runtime,genres,vote_average,release_year
54138,star trek into darkness,Chris Pine Zachary Quinto Zoe Saldana Karl Urban Simon Pegg,J.J. Abrams,spacecraft friendship sequel futuristic space,132,Action Adventure Science Fiction,7.4,2013
76203,12 years a slave,Chiwetel Ejiofor Michael Fassbender Lupita Nyong'o Benedict Cumberbatch Paul Dano,Steve McQueen,whip slavery plantation night shift kidnapping,134,Drama History,7.9,2013
87421,riddick,Vin Diesel Karl Urban Katee Sackhoff Jordi MollÃ  Bokeem Woodbine,David Twohy,dystopia revenge alien planet imax,119,Science Fiction Action Thriller,6.2,2013
138843,the conjuring,Patrick Wilson Vera Farmiga Ron Livingston Lili Taylor Joey King,James Wan,sister sister relationship exorcism rhode island based on true story farmhouse,112,Horror Thriller,7.4,2013
64682,the great gatsby,Leonardo DiCaprio Tobey Maguire Carey Mulligan Joel Edgerton Elizabeth Debicki,Baz Luhrmann,based on novel infidelity obsession hope 3d,143,Drama Romance,7.2,2013
68724,elysium,Matt Damon Jodie Foster Sharlto Copley Alice Braga Diego Luna,Neill Blomkamp,dystopia space station class conflict,109,Science Fiction Action Drama Thriller,6.5,2013
62211,monsters university,Billy Crystal John Goodman Steve Buscemi Helen Mirren Joel Murray,Dan Scanlon,monster dormitory games prequel animation,104,Animation Family,7.0,2013
72190,world war z,Brad Pitt Mireille Enos Abigail Hargrove Sterling Jerins James Badge Dale,Marc Forster,dystopia apocalypse zombies nuclear weapons flesh eating zombies,116,Action Drama Horror Science Fiction Thriller,6.7,2013
116745,the secret life of walter mitty,Ben Stiller Kristen Wiig Patton Oswalt Shirley MacLaine Adam Scott,Ben Stiller,photographer magazine iceland daydream photograph,114,Adventure Comedy Drama Fantasy,7.0,2013
80274,ender s game,Asa Butterfield Harrison Ford Hailee Steinfeld Abigail Breslin Ben Kingsley,Gavin Hood,based on novel intolerance chosen one child prodigy futuristic,114,Science Fiction Action Adventure,6.6,2013
138832,we re the millers,Jason Sudeikis Jennifer Aniston Will Poulter Emma Roberts Ed Helms,Rawson Marshall Thurber,mexico police gang drug smuggling drug,110,Comedy Crime,6.9,2013
136400,2 guns,Denzel Washington Mark Wahlberg Paula Patton Bill Paxton Fred Ward,Baltasar KormÃ¡kur,undercover undercover agent based on comic book number in title money,109,Action Crime Drama Comedy Thriller,6.6,2013
96721,rush,Daniel BrÃ¼hl Chris Hemsworth Olivia Wilde Alexandra Maria Lara Natalie Dormer,Ron Howard,world champion sport racing car formula 1 automobile racing,123,Drama Action,7.7,2013
72559,g i joe retaliation,Dwayne Johnson D.J. Cotrona Adrianne Palicki Bruce Willis Ray Park,Jon M. Chu,terror assassin secret technology missile,110,Adventure Action Science Fiction Thriller,5.4,2013
86829,inside llewyn davis,Oscar Isaac Carey Mulligan Justin Timberlake Jerry Grayson Robin Bartlett,Joel Coen|Ethan Coen,folk music performance aspiring singer new york city recording,105,Drama Music,7.1,2013
117263,olympus has fallen,Gerard Butler Aaron Eckhart Angela Bassett Morgan Freeman Radha Mitchell,Antoine Fuqua,white house secret service terrorist attack,120,Action Thriller,6.2,2013
76285,percy jackson sea of monsters,Logan Lerman Alexandra Daddario Douglas Smith Leven Rambin Brandon T. Jackson,Thor Freudenthal,hermes poseidon demigod golden fleece olympus,106,Adventure Family Fantasy,5.9,2013
146233,prisoners,Hugh Jackman Jake Gyllenhaal Paul Dano Maria Bello Melissa Leo,Denis Villeneuve,pennsylvania maze vigilante kidnapping rural setting,153,Drama Thriller Crime,7.8,2013
107985,the world s end,Simon Pegg Nick Frost Martin Freeman Eddie Marsan Paddy Considine,Edgar Wright,end of the world apocalypse trilogy homage,109,Comedy Action Science Fiction,6.6,2013
168672,american hustle,Christian Bale Bradley Cooper Amy Adams Jeremy Renner Jennifer Lawrence,David O. Russell,con artist mobster written by director,138,Drama Crime,6.8,2013
82654,warm bodies,Nicholas Hoult Teresa Palmer Analeigh Tipton Rob Corddry Dave Franco,Jonathan Levine,post-apocalyptic dystopia zombies zombie apocalypse interspecies romance,97,Horror Comedy Romance,6.4,2013
64686,47 ronin,Keanu Reeves Hiroyuki Sanada Kou Shibasaki Tadanobu Asano Min Tanaka,Carl Rinsch,japan samurai number in title samurai sword 3d,118,Action Adventure Fantasy,5.8,2013
123553,the mortal instruments city of bones,Lily Collins Jamie Campbell Bower Kevin Zegers Jemima West Robert Sheehan,Harald Zwart,angel vampire werewolf warlock downworlder,130,Action Adventure Drama Mystery Romance,6.2,2013
116711,epic,Josh Hutcherson Amanda Seyfried Colin Farrell Jason Sudeikis Aziz Ansari,Chris Wedge,fantasy miniature people,102,Animation Adventure Family Fantasy,6.4,2013
193756,lone survivor,Mark Wahlberg Taylor Kitsch Emile Hirsch Ben Foster Yousuf Azami,Peter Berg,war survival navy seal military dangerous mission,121,Action Drama Thriller War,7.4,2013
152532,dallas buyers club,Matthew McConaughey Jennifer Garner Jared Leto Denis O'Hare Steve Zahn,Jean-Marc VallÃ©e,women aids biography based on true story hiv,117,Drama History,7.8,2013
146216,red 2,Bruce Willis Catherine Zeta-Jones Anthony Hopkins Helen Mirren John Malkovich,Dean Parisot,paris london cia russia mi6,116,Action Comedy Crime Thriller,6.3,2013
151960,planes,Dane Cook Carlos Alazraqui Val Kilmer Julia Louis-Dreyfus Brad Garrett,Klay Hall,crop duster fighter jet animation,91,Animation Family Adventure Comedy,5.7,2013
158011,the call,Halle Berry Abigail Breslin Morris Chestnut Michael Imperioli Ella Rae Peck,Brad Anderson,underground gas station murder suspense kidnapping,94,Thriller,6.6,2013
109428,evil dead,Jane Levy Jessica Lucas Shiloh Fernandez Lou Taylor Pucci Elizabeth Blackmore,Fede Alvarez,demon necronomicon duringcreditsstinger,91,Horror,6.3,2013
137093,last vegas,Robert De Niro Morgan Freeman Michael Douglas Kevin Kline Mary Steenburgen,Jon Turteltaub,casino marriage proposal funeral stag night las vegas nevada,105,Comedy,6.4,2013
112205,the family,Robert De Niro Michelle Pfeiffer Dianna Agron John D'Leo Tommy Lee Jones,Luc Besson,france witness protection mafia mafia family,111,Crime Comedy Action,6.1,2013
91586,insidious chapter 2,Patrick Wilson Rose Byrne Ty Simpkins Lin Shaye Barbara Hershey,James Wan,haunted house possession demon family ghost,106,Horror Thriller,6.5,2013
97367,the place beyond the pines,Ryan Gosling Bradley Cooper Eva Mendes Dane DeHaan Emory Cohen,Derek Cianfrance,father-son relationship carnival motorcycle bank robbery,140,Drama Crime,6.7,2013
109439,the hangover part iii,Bradley Cooper Ed Helms Zach Galifianakis Justin Bartha Ken Jeong,Todd Phillips,sequel hangover,100,Comedy,6.0,2013
49519,the croods,Nicolas Cage Emma Stone Ryan Reynolds Catherine Keener Cloris Leachman,Kirk De Micco|Chris Sanders,stone age daughter father prehistoric ancient world,98,Adventure Animation Comedy Family Fantasy,6.8,2013
204082,homefront,Jason Statham James Franco Izabela Vidovic Winona Ryder Rachelle Lefevre,Gary Fleder,based on novel drug dealer ex-cop rural setting undercover cop,100,Action Thriller,6.4,2013
107846,escape plan,Sylvester Stallone Arnold Schwarzenegger Jim Caviezel Vinnie Jones 50 Cent,Mikael HÃ¥fstrÃ¶m,prison muslim ship mystery science fiction,115,Action Thriller,6.7,2013
133805,carrie,ChloÃ« Grace Moretz Julianne Moore Judy Greer Alex Russell Portia Doubleday,Kimberly Peirce,terror based on novel power telekinesis high school,100,Drama Horror,5.8,2013
109424,captain phillips,Tom Hanks Catherine Keener Max Martini Chris Mulkey Yul Vazquez,Paul Greengrass,ship hijacking somalia fisherman blood,134,Action Drama Thriller,7.7,2013
117251,white house down,Channing Tatum Jamie Foxx Joey King Maggie Gyllenhaal Richard Jenkins,Roland Emmerich,u.s. president conspiracy secret service the white house,131,Action Drama Thriller,6.4,2013
209189,life of crime,John Hawkes Mos Def Jennifer Aniston Tim Robbins Isla Fisher,Daniel Schechter,kidnapper detroit,94,Comedy Crime,5.6,2013
81005,jack the giant slayer,Nicholas Hoult Eleanor Tomlinson Ewan McGregor Stanley Tucci Ian McShane,Bryan Singer,based on fairy tale giant,114,Action Family Fantasy,5.5,2013
146238,runner runner,Ben Affleck Gemma Arterton Justin Timberlake Anthony Mackie David Costabile,Brad Furman,gambling casino gambling debts dirty cop puerto rico,91,Crime Thriller Drama,5.5,2013
212716,what if,Daniel Radcliffe Zoe Kazan Rafe Spall Megan Park Adam Driver,Michael Dowse,male female relationship best friend falling in love,93,Drama Comedy Romance,6.7,2013
146239,delivery man,Vince Vaughn Cobie Smulders Chris Pratt Britt Robertson Jack Reynor,Ken Scott,remake sperm donor,105,Comedy,6.1,2013
109414,this is the end,James Franco Jonah Hill Seth Rogen Jay Baruchel Danny McBride,Seth Rogen|Evan Goldberg,rape monster panic friendship celebrity,107,Action Comedy,6.2,2013
208134,jackass presents bad grandpa,Johnny Knoxville Jackson Nicoll Georgina Cates Spike Jonze Catherine Keener,Jeff Tremaine,duringcreditsstinger,92,Comedy,6.1,2013
119283,parker,"Jason Statham Jennifer Lopez Nick Nolte Michael Chiklis Clifton Collins, Jr.",Taylor Hackford,professional thief,118,Action Crime,5.6,2013
152603,only lovers left alive,Tom Hiddleston Tilda Swinton Mia Wasikowska John Hurt Anton Yelchin,Jim Jarmusch,vampire night musician love blood,123,Drama Romance,7.2,2013
136795,the heat,Sandra Bullock Melissa McCarthy DemiÃ¡n Bichir Michael Rapaport Taran Killam,Paul Feig,boston fbi buddy comedy,117,Action Comedy Crime,6.6,2013
140823,saving mr banks,Emma Thompson Tom Hanks Paul Giamatti Colin Farrell Ruth Wilson,John Lee Hancock,biography animation writer moviemaking,125,Comedy Drama History,7.3,2013
59859,kick ass 2,Aaron Taylor-Johnson ChloÃ« Grace Moretz Christopher Mintz-Plasse Clark Duke Jim Carrey,Jeff Wadlow,crime fighter secret identity marvel comic superhero aftercreditsstinger,103,Action Adventure Crime,6.3,2013
157547,oculus,Katee Sackhoff Karen Gillan Brenton Thwaites James Lafferty Rory Cochrane,Mike Flanagan,hallucination supernatural mirror skepticism ghost,104,Horror,6.2,2013
57201,the lone ranger,Johnny Depp Armie Hammer William Fichtner Helena Bonham Carter James Badge Dale,Gore Verbinski,texas horse survivor texas ranger partner,149,Action Adventure Western,6.0,2013
82682,gangster squad,Sean Penn Ryan Gosling Emma Stone Josh Brolin Nick Nolte,Ruben Fleischer,los angeles gangster,113,Crime Drama Action Thriller,6.1,2013
76640,the last stand,Arnold Schwarzenegger Forest Whitaker Rodrigo Santoro Johnny Knoxville Jaimie Alexander,Kim Jee-woon,sheriff small town hostage prisoner fbi,107,Action Crime Thriller,5.7,2013
86825,stoker,Mia Wasikowska Nicole Kidman Matthew Goode Dermot Mulroney Jacki Weaver,Chan-wook Park,mystery,99,Drama Horror Thriller,6.3,2013
152747,all is lost,Robert Redford,J.C. Chandor,yacht sailor storm at sea unconsciousness life raft,106,Action Adventure Drama,6.5,2013
76617,texas chainsaw 3d,Alexandra Daddario Dan Yeager Bill Moseley Marilyn Burns Tania Raymonde,John Luessenhop,sequel gore leatherface slasher chainsaw,92,Horror Thriller,5.4,2013
157386,the spectacular now,Miles Teller Shailene Woodley Brie Larson Dayo Okeniyi Masam Holden,James Ponsoldt,alcoholism coming of age teen high school senior based on young adult book,95,Comedy Drama Romance,6.8,2013
68727,trance,James McAvoy Vincent Cassel Rosario Dawson Matt Cross Danny Sapani,Danny Boyle,amnesia art thief hypnotism heist movie duringcreditsstinger,101,Thriller Crime Drama Mystery,6.4,2013
109443,anchorman 2 the legend continues,Will Ferrell Steve Carell Paul Rudd Christina Applegate David Koechner,Adam McKay,journalism mustache tv news newsroom gang warfare,119,Comedy,6.0,2013
68728,oz the great and powerful,James Franco Mila Kunis Rachel Weisz Michelle Williams Zach Braff,Sam Raimi,circus witch magic hope illusion,130,Fantasy Adventure Family,5.6,2013
77950,turbo,Ryan Reynolds Paul Giamatti Michael PeÃ±a Samuel L. Jackson Luis GuzmÃ¡n,David Soren,underdog car race dream speed power,96,Animation Family,6.1,2013
136418,redemption,Jason Statham Agata Buzek Vicky McClure Lee Asquith-Coe Benedict Wong,Steven Knight,homeless person chinese mafia redemption,100,Action Thriller,5.7,2013
134374,pain gain,Mark Wahlberg Dwayne Johnson Anthony Mackie Tony Shalhoub Ed Harris,Michael Bay,miami scam crime weight lifting weightlifting,130,Thriller Crime Action,6.1,2013
72710,the host,Saoirse Ronan Diane Kruger Jake Abel William Hurt Frances Fisher,Andrew Niccol,based on novel mass murder dystopia two word title genocide,125,Action Adventure Romance Science Fiction Thriller,6.0,2013
87516,oldboy,Josh Brolin Elizabeth Olsen Samuel L. Jackson Sharlto Copley Lance Reddick,Spike Lee,imprisonment remake of korean film,104,Drama Thriller Mystery Action,6.0,2013
130150,labor day,Josh Brolin Kate Winslet Gattlin Griffith Tobey Maguire Tom Lipinski,Jason Reitman,escaped convict depressed mom,111,Drama,6.6,2013
132232,mama,Jessica Chastain Nikolaj Coster-Waldau Megan Charpentier Isabelle NÃ©lisse Daniel Kash,Andy Muschietti,supernatural horror,100,Horror,6.0,2013
144340,admission,Tina Fey Paul Rudd Ann Harada Ben Levin Dan Levy,Paul Weitz,princeton university admissions,107,Comedy Drama Romance,5.4,2013
132363,the butler,Forest Whitaker David Banner Michael Rainey Jr. LaJessie Smith Mariah Carey,Lee Daniels,white house butler biography civil rights,132,Drama,7.2,2013
107811,21 over,Miles Teller Skylar Astin Justin Chon Sarah Wright Jonathan Keltz,Scott Moore|Jon Lucas,alcohol birthday debauchery,93,Comedy,5.7,2013
64807,grudge match,Robert De Niro Sylvester Stallone Alan Arkin Jon Bernthal Kevin Hart,Peter Segal,father-son relationship sport rival elderly elderly man,113,Comedy,6.0,2013
205601,belle,Gugu Mbatha-Raw Tom Wilkinson Miranda Richardson Penelope Wilton Emily Watson,Amma Asante,victorian england trial slave black woman high society,105,Drama,7.1,2013
112949,safe haven,Julianne Hough Josh Duhamel Cobie Smulders David Lyons Mike Pniewski,Lasse HallstrÃ¶m,based on novel small town widower single father nicholas sparks,115,Romance,6.8,2013
119675,behind the candelabra,Michael Douglas Matt Damon Rob Lowe Dan Aykroyd Scott Bakula,Steven Soderbergh,based on novel celebrity based on true story gay relationship gay interest,118,Drama Romance,6.6,2013
109451,cloudy with a chance of meatballs 2,Bill Hader Anna Faris James Caan Will Forte Andy Samberg,Cody Cameron|Kris Pearn,inventor food scientist,95,Animation Family Comedy,6.4,2013
160588,blue jasmine,Cate Blanchett Alec Baldwin Sally Hawkins Bobby Cannavale Louis C.K.,Woody Allen,san francisco two word title new york city rich narcissism,98,Comedy Drama,6.9,2013
109421,side effects,Rooney Mara Jude Law Channing Tatum Catherine Zeta-Jones Vinessa Shaw,Steven Soderbergh,fraud coverup murder drug prescription medication,106,Thriller Crime Drama,6.3,2013
152742,la migliore offerta,Geoffrey Rush Jim Sturgess Sylvia Hoeks Donald Sutherland Maximilian Dirr,Giuseppe Tornatore,painting auctioneer confidence game fine art honey pot,124,Drama Romance Crime Mystery,7.7,2013
103731,mud,Matthew McConaughey Tye Sheridan Jacob Lofland Sam Shepard Reese Witherspoon,Jeff Nichols,river snake arkansas fugitive river boat,130,Drama,6.9,2013
111190,adore,Naomi Watts Robin Wright Xavier Samuel James Frecheville Ben Mendelsohn,Anne Fontaine,lovers woman director,100,Drama,6.2,2013
127560,the railway man,Jeremy Irvine Colin Firth Stellan SkarsgÃ¥rd Michael MacKenzie Nicole Kidman,Jonathan Teplitzky,post traumatic stress  disorder japanese world war ii victim autobiography,116,Drama History,6.6,2013
98357,broken city,Mark Wahlberg Russell Crowe Catherine Zeta-Jones Jeffrey Wright Barry Pepper,Allen Hughes,mayor politics double crossed,109,Thriller Crime Drama,5.7,2013
179826,odd thomas,Anton Yelchin Willem Dafoe Nico Tortorella Addison Timlin Melissa Ordway,Stephen Sommers,small town supernatural horror thriller mystery,100,Mystery Thriller,6.6,2013
109491,beautiful creatures,Alden Ehrenreich Alice Englert Jeremy Irons Viola Davis Emmy Rossum,Richard LaGravenese,civil war southern u.s. magic light dark,124,Fantasy Drama Romance,5.5,2013
199373,the frozen ground,Nicolas Cage Vanessa Hudgens John Cusack Radha Mitchell Jodi Lyn O'Keefe,Scott Walker,gun escape serial killer man hunt hunting,105,Thriller Crime,6.2,2013
77931,the smurfs 2,Neil Patrick Harris Christina Ricci Katy Perry Hank Azaria Brendan Gleeson,Raja Gosnell,based on cartoon smurf,105,Fantasy Family Comedy Animation,5.5,2013
152599,the immigrant,Jeremy Renner Marion Cotillard Joaquin Phoenix Dagmara DomiÅ„czyk Gabriel Rush,James Gray,new york corruption sister sister relationship immigrant nudity,120,Drama Romance,6.0,2013
109410,42,Chadwick Boseman T.R. Knight Harrison Ford Nicole Beharie Christopher Meloni,Brian Helgeland,baseball biography sport brooklyn dodgers,128,Drama,6.8,2013
77805,lovelace,Amanda Seyfried Peter Sarsgaard Hank Azaria Adam Brody James Franco,Rob Epstein|Jeffrey Friedman,biography porno star,92,Drama,6.0,2013
147773,the way way back,Liam James Steve Carell Toni Collette AnnaSophia Robb Sam Rockwell,Jim Rash|Nat Faxon,shyness beach bicycle conversation friendship,103,Comedy Drama,7.1,2013
162903,the fifth estate,Benedict Cumberbatch Dan Stevens Daniel BrÃ¼hl Alicia Vikander Carice van Houten,Bill Condon,journalist biography internet information leak activist,128,Drama Thriller,5.6,2013
76170,the wolverine,Hugh Jackman Tao Okamoto Rila Fukushima Hiroyuki Sanada Svetlana Khodchenkova,James Mangold,japan samurai mutant world war i marvel comic,126,Action Science Fiction Adventure Fantasy,6.4,2013
134411,snitch,Dwayne Johnson Barry Pepper Jon Bernthal Susan Sarandon Michael Kenneth Williams,Ric Roman Waugh,father-son relationship based on true story,112,Thriller Drama,5.7,2013
175574,free birds,Owen Wilson Woody Harrelson Amy Poehler George Takei Colm Meaney,Jimmy Hayward,holiday thanksgiving freedom duringcreditsstinger 3d animation,91,Animation Comedy Family,5.8,2013
129670,nebraska,Bruce Dern Will Forte Bob Odenkirk June Squibb Stacy Keach,Alexander Payne,montana small town dementia aging road trip,115,Drama Adventure,7.3,2013
76544,man of tai chi,Keanu Reeves Tiger Hu Chen Jeremy Marinas Steven Dasz Karen Mok,Keanu Reeves,china martial arts tai chi extortion illegal matches,105,Action Drama,5.6,2013
152737,august osage county,Meryl Streep Julia Roberts Chris Cooper Ewan McGregor Margo Martindale,John Wells,suicide drug addiction funeral dysfunctional family based on play,121,Comedy Drama,6.8,2013
85889,filth,James McAvoy Imogen Poots Jamie Bell Joanne Froggatt Eddie Marsan,Jon S. Baird,cop english bipolar,97,Crime Drama Comedy,6.6,2013
132344,before midnight,Ethan Hawke Julie Delpy Seamus Davey-Fitzpatrick Jennifer Prior Charlotte Prior,Richard Linklater,hotel airport hotel room greece dream,108,Romance Drama,7.1,2013
115782,jobs,Ashton Kutcher Dermot Mulroney Amanda Crew James Woods Josh Gad,Joshua Michael Stern,biography computer based on true story apple computer steve jobs,128,Drama History,6.0,2013
145135,dark skies,Keri Russell Josh Hamilton Dakota Goyo J.K. Simmons Trevor St. John,Scott Stewart,supernatural horror alien fear,97,Science Fiction Thriller Horror,6.0,2013
157360,in a world ,Lake Bell Fred Melamed Michaela Watkins Ken Marino Demetri Martin,Lake Bell,father daughter relationship voice over narration voice over woman director voice acting,93,Comedy,6.4,2013
115348,paranoia,Liam Hemsworth Harrison Ford Gary Oldman Amber Heard Josh Holloway,Robert Luketic,based on novel,106,Drama Thriller,5.6,2013
160139,night train to lisbon,Jeremy Irons MÃ©lanie Laurent Jack Huston Martina Gedeck Charlotte Rampling,Bille August,train station loneliness,111,Mystery Romance Thriller,6.4,2013
172803,hours,Paul Walker GÃ©nesis RodrÃ­guez Nick Gomez Tony Bentley Judd Lormand,Eric Heisserer,hurricane infant natural disaster father hurricane katrina,97,Drama Thriller,6.4,2013
152792,devil s knot,Reese Witherspoon Colin Firth Mireille Enos Stephen Moyer Kevin Durand,Atom Egoyan,biography based on true story,114,Crime Drama Thriller,5.6,2013
164457,out of the furnace,Christian Bale Zoe Saldana Woody Harrelson Sam Shepard Willem Dafoe,Scott Cooper,prison brother revenge drug use family,116,Thriller Drama Crime,6.4,2013
129139,the to do list,Aubrey Plaza Johnny Simmons Bill Hader Alia Shawkat Sarah Steele,Maggie Carey,sex sexuality irony megaphone cupboard,104,Comedy Romance,5.6,2013
201749,mr morgan s last love,Michael Caine ClÃ©mence PoÃ©sy Gillian Anderson Justin Kirk Jane Alexander,Sandra Nettelbeck,paris woman director,116,Drama Comedy,6.7,2013
82992,fast furious 6,Paul Walker Vin Diesel Dwayne Johnson Jordana Brewster Luke Evans,Justin Lin,car race sequel crime car automobile racing,130,Action Thriller Crime,6.6,2013
109417,battle of the year,Josh Holloway Josh Peck Chris Brown Laz Alonso Caity Lotz,Benson Lee,musical 3d,110,Music Drama,5.9,2013
248688,a night in old mexico,Robert Duvall Jeremy Irvine Angie Cepeda Luis Tosar JoaquÃ­n Cosio,Emilio AragÃ³n,texan retired,103,Drama,5.7,2013
175541,black nativity,Forest Whitaker Angela Bassett Jennifer Hudson Tyrese Gibson Jacob Latimore,Kasi Lemmons,based on novel musical color in title based on stage musical woman director,93,Drama Music,6.2,2013
204435,krrish 3,Hrithik Roshan Priyanka Chopra Rajpal Yadav Kangana Ranaut Vivek Oberoi,Rakesh Roshan,secret identity superhero mad scientist hindi bollywood,152,Action Science Fiction,6.2,2013
211067,the sacrament,Joe Swanberg AJ Bowen Kentucker Audley Gene Jones Amy Seimetz,Ti West,based on true story suspense thriller mumblegore,99,Mystery Horror Thriller,5.4,2013
158916,sweetwater,Ed Harris January Jones Jason Isaacs Eduardo Noriega Jason Aldean,Logan Miller,new mexico love revenge murder religious fanatic,95,Western Thriller,5.7,2013
195269,12 rounds 2 reloaded,Randy Orton Brian Markinson Cindy Busby Sean Rogerson Tom Stevens   ,Roel ReinÃ©,sequel cat and mouse family revenge drama emergency services,95,Action Adventure,5.6,2013
152259,phantom,Ed Harris David Duchovny Lance Henriksen William Fichtner Johnathon Schaech,Todd Robinson,submarine cold war soviet,99,Thriller,5.4,2013
199534,wolf creek 2,John Jarratt Ryan Corr Shannon Ashlyn Phillipe Klaus Gerard Kennedy,Greg McLean,tourist australia psychopath sequel slaughter,106,Horror Thriller,5.6,2013
